,date_of_birth,date_of_photo_shoot,face_score,file_path,age
483,1985-08-11,2014,4.57584175631,90/40038790_1985-08-11_2014.jpg,29
484,1981-12-26,2014,2.80256113721,69/40038969_1981-12-26_2014.jpg,33
485,1974-08-17,2003,2.14267265338,09/40041109_1974-08-17_2003.jpg,29
487,1914-09-20,1969,1.55583330744,17/400417_1914-09-20_1969.jpg,55
488,1930-06-21,1973,3.84274489371,24/4004224_1930-06-21_1973.jpg,43
489,1930-04-14,2014,2.3153902294,52/4004252_1930-04-14_2014.jpg,84
490,1984-04-03,2013,4.5721738164,04/40044104_1984-04-03_2013.jpg,29
491,1976-08-30,2013,4.947374167,45/40044245_1976-08-30_2013.jpg,37
496,1983-08-12,2010,3.49446342603,31/40052531_1983-08-12_2010.jpg,27
500,1965-08-03,2011,3.67965237617,90/40053390_1965-08-03_2011.jpg,46
501,1978-03-14,2007,5.53688929748,88/4005388_1978-03-14_2007.jpg,29
503,1944-05-04,1972,2.7747713185,33/40055633_1944-05-04_1972.jpg,28
504,1958-06-03,2011,3.78292599604,59/40056659_1958-06-03_2011.jpg,53
505,1942-03-24,2005,2.03284972386,46/40056746_1942-03-24_2005.jpg,63
506,1992-01-06,2013,5.25217265751,91/40057091_1992-01-06_2013.jpg,21
508,1968-04-08,2015,5.01797163145,95/400595_1968-04-08_2015.jpg,47
509,1985-01-02,2013,0.882428207572,16/40059916_1985-01-02_2013.jpg,28
511,1941-10-28,2009,2.29237786945,29/40061429_1941-10-28_2009.jpg,68
512,1990-06-05,2013,5.43753629041,08/40061508_1990-06-05_2013.jpg,23
513,1995-01-05,2013,5.35508767519,28/40061528_1995-01-05_2013.jpg,18
514,1938-02-18,1964,2.53501733751,33/40062333_1938-02-18_1964.jpg,26
517,1991-11-28,2012,1.59156482733,71/40063671_1991-11-28_2012.jpg,21
518,1980-04-22,2007,4.79513648875,13/4006513_1980-04-22_2007.jpg,27
519,1990-05-12,2013,4.95663237364,20/40066920_1990-05-12_2013.jpg,23
521,1993-02-16,2013,4.5739372854,71/40067271_1993-02-16_2013.jpg,20
522,1946-10-08,2007,2.09033435935,81/40067481_1946-10-08_2007.jpg,61
523,1956-07-22,2013,3.51480194584,72/40067672_1956-07-22_2013.jpg,57
524,1925-12-08,2004,2.84428193006,84/400684_1925-12-08_2004.jpg,79
525,1934-09-06,1959,3.06003457556,16/4006916_1934-09-06_1959.jpg,25
526,1945-07-02,2012,4.23882583789,37/40069437_1945-07-02_2012.jpg,67
527,1985-12-22,2015,2.51807092001,75/4006975_1985-12-22_2015.jpg,30
528,1976-10-04,2014,5.43460053607,65/40073765_1976-10-04_2014.jpg,38
529,1983-08-14,2012,5.45756554821,38/400738_1983-08-14_2012.jpg,29
530,1985-10-19,2011,2.95479145977,29/40074029_1985-10-19_2011.jpg,26
532,1991-01-18,2014,3.63267729716,78/40076878_1991-01-18_2014.jpg,23
533,1920-11-08,1974,2.38148281108,78/400778_1920-11-08_1974.jpg,54
535,1995-01-15,2014,1.54734656331,45/40082545_1995-01-15_2014.jpg,19
536,1988-09-07,2014,2.44161322994,95/40083995_1988-09-07_2014.jpg,26
537,1972-05-13,2015,4.38437213435,30/4008530_1972-05-13_2015.jpg,43
538,1976-04-24,2007,2.71859405748,40/40085340_1976-04-24_2007.jpg,31
539,1963-10-11,2009,2.8319922562,50/4009050_1963-10-11_2009.jpg,46
540,1988-01-15,2014,0.952275059534,75/40091375_1988-01-15_2014.jpg,26
541,1981-02-10,2014,3.07264517321,32/40092132_1981-02-10_2014.jpg,33
542,1988-01-29,2014,3.93448313765,63/40092263_1988-01-29_2014.jpg,26
543,1996-08-02,2014,2.65526442686,92/40093192_1996-08-02_2014.jpg,18
544,1989-09-27,2013,3.04849900035,08/40093408_1989-09-27_2013.jpg,24
545,1902-01-15,1988,2.19171041328,59/40098159_1902-01-15_1988.jpg,86
546,1967-01-08,2007,3.58738966372,72/4009972_1967-01-08_2007.jpg,40
547,1983-01-11,2011,2.72119662378,82/4009982_1983-01-11_2011.jpg,28
548,1917-07-01,1944,4.33679197466,13/5001813_1917-07-01_1944.jpg,27
549,1986-01-26,2009,4.81247356366,62/5001962_1986-01-26_2009.jpg,23
550,1959-02-18,2014,3.71254865315,78/5002778_1959-02-18_2014.jpg,55
551,1983-06-06,2013,3.22609910736,73/5003173_1983-06-06_2013.jpg,30
552,1982-12-01,2014,1.58452581808,18/5004918_1982-12-01_2014.jpg,32
553,1951-12-02,2015,2.45458072472,16/5005816_1951-12-02_2015.jpg,64
555,1979-11-01,2012,3.60703046529,66/5006566_1979-11-01_2012.jpg,33
556,1979-09-27,2013,0.902936796245,94/500694_1979-09-27_2013.jpg,34
557,1932-03-14,1975,3.78082686058,04/5007104_1932-03-14_1975.jpg,43
558,1985-05-02,2007,3.43548040321,34/5007334_1985-05-02_2007.jpg,22
560,1987-05-08,2014,2.93018899215,57/5008457_1987-05-08_2014.jpg,27
561,1987-08-05,2012,6.05276483172,14/5008614_1987-08-05_2012.jpg,25
562,1985-01-04,2009,1.97199033719,21/5008621_1985-01-04_2009.jpg,24
563,1970-10-16,2011,4.05174035686,69/5008869_1970-10-16_2011.jpg,41
564,1983-08-10,2010,5.00766994034,29/5009229_1983-08-10_2010.jpg,27
565,1911-11-26,1968,2.2445422904,42/500942_1911-11-26_1968.jpg,57
567,1975-06-12,2015,5.27748158719,24/6000124_1975-06-12_2015.jpg,40
569,1971-04-17,2014,4.22068160137,02/6001202_1971-04-17_2014.jpg,43
570,1975-03-28,2007,2.90407442554,27/6001227_1975-03-28_2007.jpg,32
571,1911-11-25,1976,4.12876239521,70/6001570_1911-11-25_1976.jpg,65
572,1974-11-04,2009,1.99506623115,67/600167_1974-11-04_2009.jpg,35
574,1979-01-31,2009,1.40580114649,18/6002518_1979-01-31_2009.jpg,30
575,1924-08-21,1987,2.51938699629,25/60025_1924-08-21_1987.jpg,63
578,1938-02-23,1957,5.20404656455,91/600291_1938-02-23_1957.jpg,19
579,1971-09-08,2013,4.64024684623,32/600332_1971-09-08_2013.jpg,42
580,1982-04-13,2011,4.30123458517,90/600390_1982-04-13_2011.jpg,29
581,1959-01-14,2013,1.98086311202,73/6005173_1959-01-14_2013.jpg,54
582,1933-03-19,1966,4.74827313385,69/6005569_1933-03-19_1966.jpg,33
583,1954-12-13,2003,1.42928412402,60/600560_1954-12-13_2003.jpg,49
584,1918-06-08,2013,2.85907989334,56/6006356_1918-06-08_2013.jpg,95
585,1956-12-09,2008,1.63844862365,53/6006653_1956-12-09_2008.jpg,52
586,1932-01-22,1973,3.83027368262,22/6007022_1932-01-22_1973.jpg,41
587,1966-05-16,2011,4.21186388814,70/60070_1966-05-16_2011.jpg,45
588,1955-03-23,2010,2.87519879294,99/6007399_1955-03-23_2010.jpg,55
590,1952-01-12,2007,2.77295382734,74/600774_1952-01-12_2007.jpg,55
592,1987-04-08,2009,4.5904590766,49/6008849_1987-04-08_2009.jpg,22
593,1979-04-03,2012,0.755499943981,98/6008898_1979-04-03_2012.jpg,33
594,1989-10-04,2014,4.43376218229,10/7000810_1989-10-04_2014.jpg,25
595,1952-07-15,2008,3.45670517037,24/700124_1952-07-15_2008.jpg,56
596,1910-03-24,1945,3.95416311154,48/700148_1910-03-24_1945.jpg,35
597,1896-01-20,1986,2.71107816447,20/70020_1896-01-20_1986.jpg,90
598,1977-12-23,2009,4.15136886292,03/7002103_1977-12-23_2009.jpg,32
599,1981-05-09,2011,2.17764833513,18/7002518_1981-05-09_2011.jpg,30
600,1939-02-09,1960,2.97846354459,14/7002614_1939-02-09_1960.jpg,21
602,1925-10-24,1976,3.67753326312,83/7002883_1925-10-24_1976.jpg,51
603,1986-02-27,2011,4.38456294185,83/7003783_1986-02-27_2011.jpg,25
604,1931-09-18,2009,1.92394359905,73/7004373_1931-09-18_2009.jpg,78
605,1864-01-01,1946,1.99386801276,15/700515_1864-01-01_1946.jpg,82
606,1981-11-16,2012,4.32376081901,08/7005408_1981-11-16_2012.jpg,31
607,1980-08-04,2010,1.87710694241,45/7005545_1980-08-04_2010.jpg,30
608,1981-05-13,2013,3.1814720704,38/7005738_1981-05-13_2013.jpg,32
609,1955-04-08,2012,3.38890121226,41/700641_1955-04-08_2012.jpg,57
612,1956-07-15,2010,1.47859057175,96/70096_1956-07-15_2010.jpg,54
613,1987-07-02,2014,4.88456483344,82/8000182_1987-07-02_2014.jpg,27
614,1980-01-17,2008,3.26052332953,49/8000249_1980-01-17_2008.jpg,28
615,1928-01-23,2006,2.7628334852,94/800094_1928-01-23_2006.jpg,78
617,1982-04-12,2009,2.30027243714,45/8001445_1982-04-12_2009.jpg,27
620,1985-07-14,2010,2.66744345202,11/8003211_1985-07-14_2010.jpg,25
621,1940-02-27,1979,5.91909413473,79/8003479_1940-02-27_1979.jpg,39
622,1980-02-19,2013,3.3942558947,86/8005486_1980-02-19_2013.jpg,33
623,1983-09-26,2009,4.03148854648,94/800594_1983-09-26_2009.jpg,26
624,1960-12-02,2011,4.91584411206,84/8006084_1960-12-02_2011.jpg,51
625,1961-03-14,2007,1.28964442804,88/8006688_1961-03-14_2007.jpg,46
626,1924-06-28,1992,2.03922704817,64/8006764_1924-06-28_1992.jpg,68
627,1976-12-16,2005,2.20428908486,32/8007432_1976-12-16_2005.jpg,29
628,1975-12-17,2004,4.38788512013,63/8007563_1975-12-17_2004.jpg,29
629,1933-10-19,1964,2.17440592409,58/8007858_1933-10-19_1964.jpg,31
630,1976-09-20,2014,4.79116356655,01/8007901_1976-09-20_2014.jpg,38
631,1985-12-28,2012,1.87192956564,72/8008972_1985-12-28_2012.jpg,27
632,1942-08-12,1968,3.90959756363,64/8009364_1942-08-12_1968.jpg,26
633,1986-03-12,2006,1.12745367644,61/8009661_1986-03-12_2006.jpg,20
634,1982-10-21,2006,1.12745367644,88/8009688_1982-10-21_2006.jpg,24
635,1984-12-16,2004,4.74481140611,68/8009768_1984-12-16_2004.jpg,20
636,1982-10-19,2008,2.67885666798,04/8009804_1982-10-19_2008.jpg,26
637,1982-02-28,2011,2.71016023226,65/8009865_1982-02-28_2011.jpg,29
638,1988-12-25,2011,3.03218789892,85/8009885_1988-12-25_2011.jpg,23
639,1920-01-02,1951,1.8661597126,50/900050_1920-01-02_1951.jpg,31
640,1948-12-01,2006,2.8445988972,58/900058_1948-12-01_2006.jpg,58
642,1982-07-16,2008,4.40745470127,03/9000703_1982-07-16_2008.jpg,26
644,1982-12-10,2014,1.05668240366,96/9002296_1982-12-10_2014.jpg,32
645,1963-07-03,2013,2.30570122117,63/9002363_1963-07-03_2013.jpg,50
647,1958-05-26,2009,5.16434029082,05/9003505_1958-05-26_2009.jpg,51
649,1979-09-03,2009,4.35243247804,98/9005598_1979-09-03_2009.jpg,30
650,1982-07-19,2015,3.91651225621,72/900572_1982-07-19_2015.jpg,33
651,1977-06-05,2005,5.21818110578,97/900597_1977-06-05_2005.jpg,28
652,1976-06-12,2007,4.88854414558,25/900625_1976-06-12_2007.jpg,31
653,1977-02-05,2010,3.80751047139,06/9007206_1977-02-05_2010.jpg,33
654,1949-09-16,2009,2.52327590529,46/900746_1949-09-16_2009.jpg,60
656,1974-04-01,2007,1.67455067606,62/900762_1974-04-01_2007.jpg,33
657,1950-10-24,2002,2.16720443305,63/900763_1950-10-24_2002.jpg,52
658,1972-04-25,2012,5.09389156593,70/9007770_1972-04-25_2012.jpg,40
659,1985-06-01,2014,2.18915494071,66/9008966_1985-06-01_2014.jpg,29
660,1946-12-20,1978,3.46842370498,38/9009138_1946-12-20_1978.jpg,32
661,1965-11-30,2010,4.87239683631,95/90095_1965-11-30_2010.jpg,45
662,1907-12-03,1941,3.4743682456,96/9009896_1907-12-03_1941.jpg,34
664,1982-10-19,2013,5.48249062029,55/1100155_1982-10-19_2013.jpg,31
665,1987-03-31,2015,4.64820921901,52/11002152_1987-03-31_2015.jpg,28
666,1910-03-16,1960,4.17558780499,65/1100265_1910-03-16_1960.jpg,50
667,1919-09-16,1947,4.48786871241,95/11003095_1919-09-16_1947.jpg,28
668,1965-12-23,2008,0.863156115306,28/11003628_1965-12-23_2008.jpg,43
669,1948-08-23,1975,1.55845373346,70/1100370_1948-08-23_1975.jpg,27
670,1916-06-26,1940,1.97759160254,95/11004095_1916-06-26_1940.jpg,24
671,1977-08-05,2010,5.31827283674,52/11004152_1977-08-05_2010.jpg,33
673,1934-06-16,2009,0.768778245892,53/11007053_1934-06-16_2009.jpg,75
674,1919-07-19,1973,3.17415539778,15/11008015_1919-07-19_1973.jpg,54
675,1984-07-01,2010,1.93166609142,76/11008276_1984-07-01_2010.jpg,26
676,1988-08-11,2014,2.07340349643,35/11008535_1988-08-11_2014.jpg,26
677,1969-06-30,2006,2.87966186308,68/11008868_1969-06-30_2006.jpg,37
678,1974-12-25,2009,3.7427129443,72/11009372_1974-12-25_2009.jpg,35
679,1946-12-27,2012,4.42261336873,10/1101010_1946-12-27_2012.jpg,66
680,1962-08-26,2007,5.74169208845,43/11012943_1962-08-26_2007.jpg,45
681,1943-06-01,1971,3.71896351471,42/1101442_1943-06-01_1971.jpg,28
684,1979-12-26,2013,1.69134212592,24/11015024_1979-12-26_2013.jpg,34
686,1887-11-21,1942,1.93632524206,74/1101574_1887-11-21_1942.jpg,55
690,1965-01-18,1986,2.45475117511,19/11016419_1965-01-18_1986.jpg,21
691,1966-05-30,1986,2.0776348008,99/11016499_1966-05-30_1986.jpg,20
692,1947-05-19,2007,1.40503375476,15/1101715_1947-05-19_2007.jpg,60
695,1949-02-19,2007,2.02697622931,70/1101970_1949-02-19_2007.jpg,58
697,1955-08-15,2010,3.0604759688,95/11020595_1955-08-15_2010.jpg,55
698,1957-11-16,2008,1.44860529782,17/11021217_1957-11-16_2008.jpg,51
699,1887-08-31,1954,1.75243687595,40/11021240_1887-08-31_1954.jpg,67
701,1972-12-30,2008,3.63656703498,94/1102494_1972-12-30_2008.jpg,36
703,1978-04-19,2007,3.83631586655,33/1102633_1978-04-19_2007.jpg,29
706,1946-12-03,2008,3.51039353883,53/1102853_1946-12-03_2008.jpg,62
708,1937-03-18,2006,3.53693567429,74/1102874_1937-03-18_2006.jpg,69
713,1961-06-03,1988,0.893081091421,43/1103143_1961-06-03_1988.jpg,27
715,1979-01-07,2014,3.48410521251,47/11034947_1979-01-07_2014.jpg,35
716,1977-04-22,2007,1.43111230618,83/11034983_1977-04-22_2007.jpg,30
717,1984-08-03,2009,5.56596825839,00/11035100_1984-08-03_2009.jpg,25
718,1980-10-26,2009,4.2145998779,08/11035508_1980-10-26_2009.jpg,29
720,1951-07-21,2009,2.96752001963,30/11037030_1951-07-21_2009.jpg,58
721,1923-11-04,1946,4.37507254045,48/11037248_1923-11-04_1946.jpg,23
723,1959-02-13,2010,2.80799495681,18/11037718_1959-02-13_2010.jpg,51
726,1951-06-06,1990,2.55194357491,56/11039456_1951-06-06_1990.jpg,39
727,1982-11-04,2010,4.65762009449,55/11040055_1982-11-04_2010.jpg,28
730,1953-05-21,2003,0.851575145399,21/11043021_1953-05-21_2003.jpg,50
731,1981-03-01,2013,1.57679296681,65/11043165_1981-03-01_2013.jpg,32
735,1947-01-04,2008,1.2233228445,76/11045176_1947-01-04_2008.jpg,61
737,1948-11-18,1972,4.65149868425,76/1104576_1948-11-18_1972.jpg,24
738,1972-12-13,2011,4.320526965,49/11045849_1972-12-13_2011.jpg,39
739,1919-03-22,1973,2.55016025298,68/11047068_1919-03-22_1973.jpg,54
740,1940-11-17,2002,2.24746419618,11/11047111_1940-11-17_2002.jpg,62
742,1972-03-04,2010,3.21015398004,30/1104730_1972-03-04_2010.jpg,38
745,1963-01-04,2013,2.77871062257,91/11049391_1963-01-04_2013.jpg,50
746,1981-11-02,2005,2.14234464412,75/1105075_1981-11-02_2005.jpg,24
748,1983-03-21,2015,4.79617061674,75/1105275_1983-03-21_2015.jpg,32
749,1986-07-21,2012,2.47848265672,10/11053210_1986-07-21_2012.jpg,26
750,1968-05-04,2008,4.07254546426,56/11053756_1968-05-04_2008.jpg,40
751,1932-09-17,1961,4.09572487274,43/11053943_1932-09-17_1961.jpg,29
752,1981-10-08,2012,4.07625970655,50/11054150_1981-10-08_2012.jpg,31
753,1924-10-08,1952,1.98191020694,80/11055480_1924-10-08_1952.jpg,28
755,1953-06-08,1975,3.11282715181,17/11056717_1953-06-08_1975.jpg,22
756,1984-12-08,2013,1.2457695687,72/11056872_1984-12-08_2013.jpg,29
757,1930-05-31,1952,1.47956714599,59/11057059_1930-05-31_1952.jpg,22
758,1990-04-07,2015,2.77216136926,84/11057284_1990-04-07_2015.jpg,25
759,1920-03-25,1977,3.11851748699,39/1105739_1920-03-25_1977.jpg,57
760,1958-08-13,2009,2.51897638499,62/1105762_1958-08-13_2009.jpg,51
762,1970-09-21,2013,1.3421441245,69/1105869_1970-09-21_2013.jpg,43
763,1944-07-07,2005,1.21684128847,72/1105872_1944-07-07_2005.jpg,61
764,1972-07-15,2014,4.46487180791,26/1106026_1972-07-15_2014.jpg,42
765,1978-10-19,2008,0.933423473023,88/11060588_1978-10-19_2008.jpg,30
766,1974-06-06,2012,2.51257075366,67/11060967_1974-06-06_2012.jpg,38
767,1994-04-12,2014,5.01256018228,22/11061022_1994-04-12_2014.jpg,20
769,1985-09-29,2012,2.61189025909,16/11061916_1985-09-29_2012.jpg,27
773,1971-10-31,2009,4.77810179977,19/11064319_1971-10-31_2009.jpg,38
775,1956-03-27,2013,4.10522677888,55/11066555_1956-03-27_2013.jpg,57
776,1983-11-11,2009,1.96971181428,56/11067056_1983-11-11_2009.jpg,26
781,1949-07-29,2006,3.7296386935,03/1106803_1949-07-29_2006.jpg,57
782,1964-05-19,2007,2.6595316299,90/11068090_1964-05-19_2007.jpg,43
783,1983-08-09,2007,2.78432375532,59/11068259_1983-08-09_2007.jpg,24
784,1981-04-12,2007,2.34005017519,26/11068326_1981-04-12_2007.jpg,26
785,1924-05-20,2012,2.84358673591,87/11068687_1924-05-20_2012.jpg,88
790,1956-10-21,2012,2.80104433051,59/1107159_1956-10-21_2012.jpg,56
791,1952-08-26,2007,2.1923952272,52/11074152_1952-08-26_2007.jpg,55
792,1969-01-18,2014,5.10056345684,10/1107510_1969-01-18_2014.jpg,45
793,1984-06-03,2006,2.32578575694,82/1107582_1984-06-03_2006.jpg,22
794,1973-10-02,2005,3.27190675848,99/1107599_1973-10-02_2005.jpg,32
795,1985-12-31,2008,3.68650343495,87/11076287_1985-12-31_2008.jpg,23
797,1964-07-05,2013,2.14013433144,59/1107759_1964-07-05_2013.jpg,49
798,1926-01-17,2006,3.43738045182,32/1107832_1926-01-17_2006.jpg,80
799,1968-06-28,2009,4.19067598232,22/1108022_1968-06-28_2009.jpg,41
800,1964-03-11,2005,4.29404796619,41/1108041_1964-03-11_2005.jpg,41
801,1917-02-21,1946,5.7322149949,87/1108087_1917-02-21_1946.jpg,29
802,1951-01-26,2011,4.29821624306,61/11081361_1951-01-26_2011.jpg,60
803,1974-09-10,2004,1.7588331678,06/11081906_1974-09-10_2004.jpg,30
804,1937-06-02,2005,2.29011582473,81/11082081_1937-06-02_2005.jpg,68
805,1976-06-18,2010,3.63845272641,66/1108266_1976-06-18_2010.jpg,34
806,1921-10-19,1948,1.10867545622,87/1108287_1921-10-19_1948.jpg,27
807,1976-03-23,2007,2.69999352614,36/1108336_1976-03-23_2007.jpg,31
809,1979-04-13,2011,1.95635768212,17/11085017_1979-04-13_2011.jpg,32
811,1982-12-26,2010,2.66870540124,76/11086176_1982-12-26_2010.jpg,28
812,1987-03-19,2010,4.51962632097,21/11086621_1987-03-19_2010.jpg,23
813,1915-07-11,1942,2.64060554295,47/1108747_1915-07-11_1942.jpg,27
816,1949-12-05,2010,5.15330729225,04/1109104_1949-12-05_2010.jpg,61
817,1958-07-30,2007,1.11428606857,19/11091919_1958-07-30_2007.jpg,49
818,1896-12-16,2008,0.927151218997,49/11092749_1896-12-16_2008.jpg,112
819,1982-11-03,2012,2.66231669408,62/11093762_1982-11-03_2012.jpg,30
820,1981-10-23,2010,2.29005050642,07/1109407_1981-10-23_2010.jpg,29
822,1968-08-05,2007,3.27347904105,27/1109927_1968-08-05_2007.jpg,39
823,1985-10-08,2010,2.98788442522,53/11099653_1985-10-08_2010.jpg,25
824,1970-06-25,2009,3.81066500433,83/1109983_1970-06-25_2009.jpg,39
825,1933-12-16,1967,1.93475801253,50/21000350_1933-12-16_1967.jpg,34
826,1982-02-25,2011,1.43282753056,27/21003727_1982-02-25_2011.jpg,29
828,1975-09-16,2014,3.977413054,79/2100479_1975-09-16_2014.jpg,39
829,1986-02-02,2014,6.18115418784,11/21004811_1986-02-02_2014.jpg,28
831,1918-01-13,1945,1.22180363661,25/21005625_1918-01-13_1945.jpg,27
833,1964-07-06,1988,1.20216431001,24/21006124_1964-07-06_1988.jpg,24
834,1973-05-18,2012,4.24665704045,44/2100644_1973-05-18_2012.jpg,39
837,1979-12-01,2012,1.89900637146,21/21010221_1979-12-01_2012.jpg,33
838,1985-09-16,2011,4.33008102988,80/21011080_1985-09-16_2011.jpg,26
841,1944-08-01,2012,2.49792082482,74/21012674_1944-08-01_2012.jpg,68
842,1916-05-15,1990,4.12730971674,82/21013382_1916-05-15_1990.jpg,74
843,1950-05-04,2008,4.61607440053,20/2101520_1950-05-04_2008.jpg,58
844,1944-04-29,2010,3.63153404693,32/2101532_1944-04-29_2010.jpg,66
845,1958-08-20,2014,4.16718032916,49/2101649_1958-08-20_2014.jpg,56
847,1987-04-16,2014,3.34428107803,58/21019258_1987-04-16_2014.jpg,27
851,1988-03-06,2013,3.20332031221,60/21021360_1988-03-06_2013.jpg,25
852,1893-06-23,1940,2.37169619759,62/21021562_1893-06-23_1940.jpg,47
853,1927-09-20,1976,3.2928041523,22/210222_1927-09-20_1976.jpg,49
854,1947-04-18,2008,4.31710662346,31/2102231_1947-04-18_2008.jpg,61
855,1954-01-26,2007,1.43975326458,76/21023076_1954-01-26_2007.jpg,53
856,1984-02-10,2011,1.81391509169,14/21025914_1984-02-10_2011.jpg,27
857,1969-10-09,2008,2.1526576729,05/2102605_1969-10-09_2008.jpg,39
858,1918-02-12,2009,3.47308869791,79/21026379_1918-02-12_2009.jpg,91
859,1956-05-03,2011,3.49668768373,13/21026613_1956-05-03_2011.jpg,55
860,1947-09-27,2009,3.44368004995,26/21026_1947-09-27_2009.jpg,62
862,1912-09-17,1979,0.7329205496,81/2102881_1912-09-17_1979.jpg,67
863,1979-03-26,2007,0.985188875013,03/21028903_1979-03-26_2007.jpg,28
864,1982-01-16,2013,2.30703261676,34/21029634_1982-01-16_2013.jpg,31
867,1985-05-10,2009,5.43740613409,56/21031256_1985-05-10_2009.jpg,24
868,1979-11-12,2011,5.43809357506,76/21031276_1979-11-12_2011.jpg,32
869,1983-06-13,2009,5.03924975907,20/21031520_1983-06-13_2009.jpg,26
870,1975-02-25,2009,4.3668544147,46/21031546_1975-02-25_2009.jpg,34
871,1977-11-03,2006,4.66452556576,81/21031581_1977-11-03_2006.jpg,29
872,1977-05-08,2012,0.966349475296,62/21031762_1977-05-08_2012.jpg,35
873,1989-07-11,2009,2.86807092805,80/21031780_1989-07-11_2009.jpg,20
874,1964-12-08,2010,4.97135587451,18/210318_1964-12-08_2010.jpg,46
875,1976-11-10,2008,3.53214280241,96/2103196_1976-11-10_2008.jpg,32
876,1989-02-24,2014,4.46413285699,65/21032065_1989-02-24_2014.jpg,25
877,1988-01-24,2009,5.64632266286,80/21033180_1988-01-24_2009.jpg,21
879,1986-06-19,2012,0.973210758093,27/2103427_1986-06-19_2012.jpg,26
881,1961-11-07,2013,0.875139774544,66/21034866_1961-11-07_2013.jpg,52
882,1960-04-02,2012,3.66832539463,62/21035262_1960-04-02_2012.jpg,52
883,1975-07-26,2010,2.82784852551,44/2103544_1975-07-26_2010.jpg,35
885,1945-12-01,1990,3.24758864592,59/210359_1945-12-01_1990.jpg,45
886,1950-11-12,1972,3.18275646797,17/21036617_1950-11-12_1972.jpg,22
888,1969-03-27,2014,3.78418905091,28/21037528_1969-03-27_2014.jpg,45
889,1988-08-19,2009,3.14001613791,63/21037963_1988-08-19_2009.jpg,21
890,1899-02-14,1945,5.26938155779,14/2103814_1899-02-14_1945.jpg,46
891,1984-03-27,2010,2.08177102138,87/21038287_1984-03-27_2010.jpg,26
892,1946-04-05,2008,4.46978162329,82/210382_1946-04-05_2008.jpg,62
893,1991-12-15,2009,2.21165081973,30/21038430_1991-12-15_2009.jpg,18
896,1937-12-19,1968,3.83406807791,76/21039476_1937-12-19_1968.jpg,31
897,1900-06-27,1946,5.12675129715,83/21039683_1900-06-27_1946.jpg,46
899,1944-02-16,2008,3.04372461768,41/21040341_1944-02-16_2008.jpg,64
900,1987-10-08,2014,2.62060141513,91/21040391_1987-10-08_2014.jpg,27
901,1908-01-06,1947,2.3808433672,83/21041883_1908-01-06_1947.jpg,39
902,1926-07-21,1964,2.59791328905,23/210423_1926-07-21_1964.jpg,38
903,1995-09-13,2015,5.14986393218,95/21042595_1995-09-13_2015.jpg,20
904,1941-04-04,1965,2.28012004584,13/21042713_1941-04-04_1965.jpg,24
905,1944-12-17,1968,3.56502010176,35/21043235_1944-12-17_1968.jpg,24
906,1944-08-20,1968,2.71992207541,40/21043240_1944-08-20_1968.jpg,24
907,1943-05-08,1965,1.65514069022,91/21043291_1943-05-08_1965.jpg,22
908,1935-11-13,2007,3.51276188632,65/2104365_1935-11-13_2007.jpg,72
910,1960-01-23,2007,4.26570125898,44/21044844_1960-01-23_2007.jpg,47
911,1980-05-20,2012,3.84674274096,07/21046107_1980-05-20_2012.jpg,32
913,1972-03-13,2011,3.96921847024,69/210469_1972-03-13_2011.jpg,39
914,1983-01-05,2011,0.795259054091,08/21047708_1983-01-05_2011.jpg,28
915,1968-12-30,2008,2.08707039001,93/21047793_1968-12-30_2008.jpg,40
916,1975-11-20,2010,3.16027214968,01/2104801_1975-11-20_2010.jpg,35
